1397088000000,1377.9
1397174400000,1363
1397260800000,1404.73
1397347200000,1349.69
1397433600000,1605.65
1397520000000,1716.49
1397606400000,2065.48
1397692800000,1944.84
1397779200000,1749.84
1397865600000,1633.02
1397952000000,1539.22
1398038400000,1548.56
1398124800000,1601.33
1398211200000,1668.31
1398297600000,1762.47
1398384000000,1569.66
1398470400000,1403.05
1398556800000,1415.18
1398643200000,1147.72
1398729600000,1363.35
1398816000000,1358
1398902400000,1355.96
1398988800000,1295.39
1399075200000,1279.8
1399161600000,1231.26
1399248000000,1398.91
1399334400000,1409.29
1399420800000,1440.23
1399507200000,1372.68
1399593600000,1410.05
1399680000000,1329.99
1399766400000,1302.23
1399852800000,1356.35
1399939200000,1413.69
1400025600000,1459.72
1400112000000,1453.47
1400198400000,1322.26
1400284800000,1327.45
1400371200000,1288.15
1400457600000,1190.94
1400544000000,1371.48
1400630400000,1345.78
1400716800000,1364.4
1400803200000,1284.67
1400889600000,1326
1400976000000,1394.08
1401062400000,1394.08
1401148800000,1365.21
1401235200000,1426.64
1401321600000,1278.59
1401408000000,1248.37
1401494400000,1194.48
1401580800000,1324.29
1401667200000,1318.66
1401753600000,1233.31
1401840000000,1261.43
1401926400000,1300.48
1402012800000,1270.46
1402099200000,1197.49
1402185600000,1209.67
1402272000000,1214.1
1402358400000,930.89
1402444800000,347.74
1402531200000,341.88
1402617600000,809.68
1402704000000,483.63
1402790400000,409.32
1402876800000,825.8
1402963200000,1004.9
1403049600000,1057.18
1403136000000,1155.28
1403222400000,1085.48
1403308800000,1151.13
1403395200000,1254.5
1403481600000,1245.97
1403568000000,1176.43
1403654400000,1185.17
1403740800000,1218.57
1403827200000,1170.59
1403913600000,1051.87
1404000000000,1061.68
1404086400000,973.23
1404172800000,1101.6
1404259200000,1097.09
1404345600000,1068.78
1404432000000,1053.72
1404518400000,997.71
1404604800000,1089.68
1404691200000,1059.47
1404777600000,1100.32
1404864000000,1040.43
1404950400000,1083.67
1405036800000,992.26
1405123200000,944.72
1405209600000,924.54
1405296000000,1017.2
1405382400000,970.65
1405468800000,1045.97
1405555200000,989.61
1405641600000,927.82
1405728000000,875.33
1405814400000,928.37
1405900800000,924.39
1405987200000,913.26
1406073600000,912.11
1406160000000,916.78
1406246400000,839.17
1406332800000,810.3
1406419200000,845.64
1406505600000,887.43
1406592000000,906.7
1406678400000,883.1
1406764800000,913.49
1406851200000,886.84
1406937600000,850.55
1407024000000,862.79
1407110400000,965.17
1407196800000,1050.73
1407283200000,1040.22
1407369600000,1055.01
1407456000000,1062.1
1407542400000,966.87
1407628800000,973.63
1407715200000,1040.86
1407801600000,1035.34
1407888000000,1049.26
1407974400000,993.63
1408060800000,947.62
1408147200000,928.3
1408233600000,980.98
1408320000000,1042.25
1408406400000,1095.45
1408492800000,1019.31
1408579200000,1046.48
1408665600000,983.98
1408752000000,914.51
1408838400000,883.44
1408924800000,983.55
1409011200000,1062.79
1409097600000,1059.56
1409184000000,1075.28
1409270400000,1073.35
1409356800000,1077.18
1409443200000,1118.16
1409529600000,1174.77
1409616000000,1174.51
1409702400000,1090.65
1409788800000,1028.94
1409875200000,1005.91
1409961600000,938.63
1410048000000,952.58
1410134400000,946.97
1410220800000,1011.51
1410307200000,1036.63
1410393600000,1069.4
1410480000000,1112.3
1410566400000,1087.04
1410652800000,1122.5
1410739200000,1208.32
1410825600000,1250.11
1410912000000,1253.34
1410998400000,1201.36
1411084800000,1178.63
1411171200000,1118.88
1411257600000,1120.84
1411344000000,1186.99
1411430400000,1171.17
1411516800000,1123.02
1411603200000,1195.19
1411689600000,1211.09
1411776000000,1200.4
1411862400000,1174.35
1411948800000,1236.68
1412035200000,1246.17
1412121600000,1293.96
1412208000000,1286.22
1412294400000,1259.82
1412380800000,1229.28
1412467200000,1288.91
1412553600000,1326.58
1412640000000,1336.71
1412726400000,1382.53
1412812800000,1459.95
1412899200000,1402.69
1412985600000,1340.58
1413072000000,1304.04
1413158400000,1363.78
1413244800000,1351.36
1413331200000,1350.85
1413417600000,1350.28
1413504000000,1384.66
1413590400000,1384.16
1413676800000,1401.41
1413763200000,1470
1413849600000,1523.07
1413936000000,1523.82
1414022400000,1549.13
1414108800000,1813.03
1414195200000,1874.11
1414281600000,1809.4
1414368000000,1969.33
1414454400000,2082.25
1414540800000,2211.51
1414627200000,2197.37
1414713600000,2040.5
1414800000000,2013.77
1414886400000,1975.41
1414972800000,2173.22
1415059200000,2192.6
1415145600000,2186.72
1415232000000,2029.1
1415318400000,1958.9
1415404800000,1964.84
1415491200000,1964.66
1415577600000,2011.99
1415664000000,2037.32
1415750400000,1997.65
1415836800000,1969.71
1415923200000,1958.52
1416009600000,1917.12
1416096000000,1922.58
1416182400000,2015.41
1416268800000,2140.83
1416355200000,2015.14
1416441600000,1971.72
1416528000000,2125.76
1416614400000,2196.55
1416700800000,2321.24
1416787200000,2283.28
1416873600000,2206.33
1416960000000,2263.58
1417046400000,2221.23
1417132800000,2124.02
1417219200000,2156.47
1417305600000,2187.5
1417392000000,2118.78
1417478400000,2075.6
1417564800000,2043.15
1417651200000,2195.61
1417737600000,2298.97
1417824000000,2368.79
1417910400000,2530.5
1417996800000,2664.19
1418083200000,2656.29
1418169600000,2687.11
1418256000000,2632.36
1418342400000,2604.51
1418428800000,2594.13
1418515200000,2579.4
1418601600000,2706.2
1418688000000,2605.09
1418774400000,2597.69
1418860800000,2690.48
1418947200000,2714.79
1419033600000,2632.77
1419120000000,2695.14
1419206400000,2654.51
1419292800000,2501.97
1419379200000,2122.2
1419465600000,2105.79
1419552000000,2256.31
1419638400000,2402.24
1419724800000,2357.81
1419811200000,2247.99
1419897600000,2086.87
1419984000000,2157.98
1420070400000,1940.28
1420156800000,2092.59
1420243200000,2216.71
1420329600000,2231.19
1420416000000,2487.4
1420502400000,2411.17
1420588800000,2183.14
1420675200000,2244.09
1420761600000,2237
1420848000000,2066.39
1420934400000,2283.95
1421020800000,2246.79
1421107200000,2150.8
1421193600000,2037.06
1421280000000,1981.26
1421366400000,1985.44
1421452800000,2080.14
1421539200000,2252.88
1421625600000,2105.94
1421712000000,2046.85
1421798400000,2047.03
1421884800000,1986.12
1421971200000,1916.06
1422057600000,1921.02
1422144000000,1941.41
1422230400000,1902.61
1422316800000,1853.03
1422403200000,1864.76
1422489600000,1914.85
1422576000000,1906.95
1422662400000,1931.62
1422748800000,2191.1
1422835200000,2263.31
1422921600000,2266.48
1423008000000,1960.04
1423094400000,1822.54
1423180800000,1808.33
1423267200000,1807.97
1423353600000,1906.54
1423440000000,1895.02
1423526400000,1913.5
1423612800000,1888.9
1423699200000,2032.91
1423785600000,1995.67
1423872000000,2055.2
1423958400000,2116.04
1424044800000,2312.57
1424131200000,2579.26
1424217600000,2558.54
1424304000000,2593.32
1424390400000,2567.19
1424476800000,2623.45
1424563200000,2787.14
1424649600000,2818.61
1424736000000,2764
1424822400000,2692.06
1424908800000,2525.69
1424995200000,2336.97
1425081600000,2355.58
1425168000000,2544.18
1425254400000,2541.93
1425340800000,2481.56
1425427200000,2427.83
1425513600000,2382.82
1425600000000,2323.1
1425686400000,2178.47
1425772800000,2138.86
1425859200000,2268.69
1425945600000,2270.68
1426032000000,2188.73
1426118400000,2187.41
1426204800000,2243.46
1426291200000,2385.87
1426377600000,2443.54
1426464000000,2323.31
1426550400000,2397.11
1426636800000,2349.03
1426723200000,2428.2
1426809600000,2308.43
1426896000000,2333.84
1426982400000,2475.72
1427068800000,2481.04
1427155200000,2394.85
1427241600000,2350.78
1427328000000,2328.8
1427414400000,2235.9
1427500800000,2141.82
1427587200000,2223.53
1427673600000,2229.3
1427760000000,2227.4
1427846400000,2155.83
1427932800000,2155.72
1428019200000,2074.6
1428105600000,1571.3
1428192000000,2011.72
1428278400000,2012.64
1428364800000,2506.55
1428451200000,2036.17
1428537600000,2021.86
1428624000000,2010.19
1428710400000,2009.95
1428796800000,2004.5
1428883200000,2023.19
1428969600000,1715.18
1429056000000,1797.29
1429142400000,1695.74
1429228800000,1332.17
1429315200000,1318.28
1429401600000,1260.01
1429488000000,1324.49
1429574400000,1398.61
1429660800000,1436.26
1429747200000,1418.33
1429833600000,1283
1429920000000,1251.55
1430006400000,1227.45
1430092800000,1180.71
1430179200000,1166.04
1430265600000,1088.85
1430352000000,1059.2
1430438400000,1151.65
1430524800000,1083.51
1430611200000,1080.24
1430697600000,973.61
1430784000000,1073.71
1430870400000,1097.41
1430956800000,1066
1431043200000,1013.64
1431129600000,1092.3
1431216000000,968.53
1431302400000,1047.94
1431388800000,1185.92
1431475200000,1291.65
1431561600000,1252.12
1431648000000,1207.52
1431734400000,1136.43
1431820800000,1221.75
1431907200000,1158.86
1431993600000,1108.52
1432080000000,1095.93
1432166400000,1112.16
1432252800000,915.77
1432339200000,991.72
1432425600000,991.07
1432512000000,1051.98
1432598400000,989.99
1432684800000,1079.64
1432771200000,1028.42
1432857600000,1048.19
1432944000000,993.31
1433030400000,994.9
1433116800000,932.12
1433203200000,910.38
1433289600000,901.89
1433376000000,889.06
1433462400000,849.81
1433548800000,811.78
1433635200000,780.19
1433721600000,827.19
1433808000000,777.49
1433894400000,795.88
1433980800000,718.64
1434067200000,755.8
1434153600000,677.07
1434240000000,769.65
1434326400000,743.63
1434412800000,738.86
1434499200000,759.57
1434585600000,877.68
1434672000000,743.45
1434758400000,631.83
1434844800000,591.27
1434931200000,414.62
1435017600000,385.75
1435104000000,383.19
1435190400000,383.4
1435276800000,303.21
1435363200000,202.34
1435449600000,140.89
1435536000000,143.64
1435622400000,224.58
1435708800000,336.7
1435795200000,693.74
1435881600000,662.34
1435968000000,597.78
1436054400000,607.13
1436140800000,734.44
1436227200000,742.34
1436313600000,640.81
1436400000000,689.72
1436486400000,717.72
1436572800000,584.93
1436659200000,590.48
1436745600000,636.63
1436832000000,774.45
1436918400000,744.83
1437004800000,742.22
1437091200000,703.05
1437177600000,605.29
1437264000000,491.25
1437350400000,470.62
1437436800000,510.82
1437523200000,530.63
1437609600000,506.09
1437696000000,515.41
1437782400000,597.63
1437868800000,532.26
1437955200000,504.72
1438041600000,493.51
1438128000000,618.41
1438214400000,542.65
1438300800000,416.37
1438387200000,624.91
1438473600000,564.04
1438560000000,377.08
1438646400000,441.86
1438732800000,482.68
1438819200000,424.72
1438905600000,365.15
1438992000000,483.39
1439078400000,477.43
1439164800000,471.95
1439251200000,531.35
1439337600000,512.8
1439424000000,494.91
1439510400000,454.94
1439596800000,449.09
1439683200000,423.72
1439769600000,496.66
1439856000000,448.6
1439942400000,570.68
1440028800000,522.94
1440115200000,548.38
1440201600000,545.3
1440288000000,502.01
1440374400000,477.01
1440460800000,556.29
1440547200000,575.15
1440633600000,582.47
1440720000000,525.82
1440806400000,552.9
1440892800000,459.23
1440979200000,607.87
1441065600000,571.45
1441152000000,631.35
1441238400000,603.64
1441324800000,611.58
1441411200000,603.45
1441497600000,685.57
1441584000000,577.03
1441670400000,647.31
1441756800000,569.44
1441843200000,1039.9
1441929600000,971.19
1442016000000,983.3
1442102400000,1048.19
1442188800000,1073.55
1442275200000,1062.79
1442361600000,1051.59
1442448000000,1035.04
1442534400000,1113.81
1442620800000,1065.4
1442707200000,1140.05
1442793600000,1132.46
1442880000000,1168.59
1442966400000,1144
1443052800000,1150.58
1443139200000,1112.61
1443225600000,1227.11
1443312000000,1158.92
1443398400000,1175.56
1443484800000,1174.3
1443571200000,1268.48
1443657600000,1262.36
1443744000000,1186.15
1443830400000,1165.95
1443916800000,1194.19
1444003200000,1201.51
1444089600000,1270.82
1444176000000,1161.97
1444262400000,1109.67
1444348800000,1091.48
1444435200000,1031.04
1444521600000,1099.01
1444608000000,1109.88
1444694400000,1073.03
1444780800000,1171.59
1444867200000,1310.65
1444953600000,1440.67
1445040000000,1461.97
1445126400000,1602.55
1445212800000,1704.96
1445299200000,1645.05
1445385600000,1478.88
1445472000000,1338.25
1445558400000,1272.12
1445644800000,1296.48
1445731200000,1323.83
1445817600000,1379.86
1445904000000,1424.74
1445990400000,1430.18
1446076800000,1505.7
1446163200000,1640.12
1446249600000,1654.71
1446336000000,1750.5
1446422400000,1728.9
1446508800000,1881.56
1446595200000,1856.25
1446681600000,1752.01
1446768000000,1478.41
1446854400000,1309.8
1446940800000,1349.1
1447027200000,1486.22
1447113600000,1551.6
1447200000000,1538.72
1447286400000,1424.86
1447372800000,1450.23
1447459200000,1482.61
1447545600000,1531.31
1447632000000,1524.46
1447718400000,1496.45
1447804800000,1478.01
1447891200000,1556.72
1447977600000,1458.98
1448064000000,1463.12
1448150400000,1575.61
1448236800000,1584.35
1448323200000,1584.48
1448409600000,1656.24
1448496000000,1631.13
1448582400000,1588.53
1448668800000,1553.56
1448755200000,1650.75
1448841600000,1763.18
1448928000000,1650.76
1449014400000,1669.95
1449100800000,1747.9
1449187200000,1811.2
1449273600000,1789.48
1449360000000,1763.07
1449446400000,1975.6
1449532800000,2056.72
1449619200000,2196.81
1449705600000,2159.2
1449792000000,2066.1
1449878400000,2231.34
1449964800000,2369.88
1450051200000,2753.54
1450137600000,2775.35
1450224000000,2402.03
1450310400000,2658.99
1450396800000,2803.4
1450483200000,2689.41
1450569600000,2722.59
1450656000000,2797.48
1450742400000,2601.22
1450828800000,1983.32
1450915200000,1851.52
1451001600000,1918.79
1451088000000,1822.3
1451174400000,1874.49
1451260800000,1985.31
1451347200000,2076.46
1451433600000,2117.11
1451520000000,2169.37
1451606400000,2099.11
1451692800000,2283.91
1451779200000,2341.37
1451865600000,2360.62
1451952000000,2200.51
1452038400000,1940.92
1452124800000,1623.61
1452211200000,1812.88
1452297600000,1785.15
1452384000000,1829.39
1452470400000,1832.84
1452556800000,2066.38
1452643200000,2124.83
1452729600000,2209.91
1452816000000,2311.17
1452902400000,2340.72
1452988800000,2409.01
1453075200000,2456.24
1453161600000,2485.31
1453248000000,2468.54
1453334400000,2516.46
1453420800000,2473.27
1453507200000,2508.66
1453593600000,2522.79
1453680000000,2528
1453766400000,2572.41
1453852800000,2556.64
1453939200000,2399.51
1454025600000,2272.51
1454112000000,2219.58
1454198400000,2006.48
1454284800000,2040.41
1454371200000,2071.16
1454457600000,2019.78
1454544000000,2000.69
1454630400000,2153.42
1454716800000,2266.9
1454803200000,2331.15
1454889600000,2288.52
1454976000000,2132.05
1455062400000,1973.9
1455148800000,1929.59
1455235200000,1970.78
1455321600000,1985.38
1455408000000,1850.69
1455494400000,1841.16
1455580800000,1866.59
1455667200000,1936.84
1455753600000,1857.87
1455840000000,1884.84
1455926400000,1926.07
1456012800000,2023.94
1456099200000,2047.46
1456185600000,1955.07
1456272000000,1838.02
1456358400000,1898.36
1456444800000,1892.46
1456531200000,1993
1456617600000,2013.01
1456704000000,2035.84
1456790400000,1988.83
1456876800000,1951.4
1456963200000,2226.23
1457049600000,2276.07
1457136000000,2311.68
1457222400000,2373.34
1457308800000,2385.66
1457395200000,2408.01
1457481600000,2388.15
1457568000000,2361.15
1457654400000,2296.23
1457740800000,2271.78
1457827200000,2232.35
1457913600000,2327.71
1458000000000,2327.46
1458086400000,2296.98
1458172800000,2212.97
1458259200000,2261.97
1458345600000,2148.47
1458432000000,2143.64
1458518400000,2119.34
1458604800000,2139.62
1458691200000,2163.29
1458777600000,2167.16
1458864000000,2111
1458950400000,1988.45
1459036800000,2051.44
1459123200000,2066.58
1459209600000,2009.22
1459296000000,2059.22
1459382400000,2081.02
1459468800000,2023.46
1459555200000,2064.06
1459641600000,1934.71
1459728000000,1970.27
1459814400000,2040.37
1459900800000,1941.57
1459987200000,1964.6
1460073600000,1932.89
1460160000000,2000.45
1460246400000,1988.79
1460332800000,1972.09
1460419200000,1667.04
1460505600000,1547.27
1460592000000,1454.37
1460678400000,1264.13
1460764800000,1254.75
1460851200000,1284.29
1460937600000,1080.07
1461024000000,1105.01
1461110400000,1036
1461196800000,1136.03
1461283200000,1077.95
1461369600000,1077.36
1461456000000,1092.15
1461542400000,1177.4
1461628800000,1105.69
1461715200000,1073.4
1461801600000,796.7
1461888000000,425.38
1461974400000,387.74
1462060800000,367.93
1462147200000,383.27
1462233600000,383.67
1462320000000,364.11
1462406400000,389.42
1462492800000,384.54
1462579200000,379.5
1462665600000,345.22
1462752000000,381.13
1462838400000,386.12
1462924800000,388.01
1463011200000,265.95
1463097600000,252.83
1463184000000,242.99
1463270400000,244.24
1463356800000,235.56
1463443200000,272.37
1463529600000,286.84
1463616000000,275.62
1463702400000,241.68
1463788800000,250.31
1463875200000,265.59
1463961600000,280.98
1464048000000,293.86
1464134400000,292.93
1464220800000,282.89
1464307200000,285.62
1464393600000,267.34
1464480000000,282.06
1464566400000,261.68
1464652800000,272.93
1464739200000,241.54
1464825600000,258.17
1464912000000,259.79
1464998400000,261.91
1465084800000,248.91
1465171200000,273.49
1465257600000,251.92
1465344000000,247.46
1465430400000,246.16
1465516800000,255.41
1465603200000,212.67
1465689600000,251.19
1465776000000,260.75
1465862400000,283.46
1465948800000,258.4
1466035200000,274.16
1466121600000,258.14
1466208000000,251.92
1466294400000,252.83
1466380800000,260.83
1466467200000,236.83
1466553600000,232.85
1466640000000,250.12
1466726400000,249.11
1466812800000,207.44
1466899200000,213.83
1466985600000,162.42
1467072000000,261.15
1467158400000,214.58
1467244800000,135.22
1467331200000,141
1467417600000,235.88
1467504000000,232.49
1467590400000,260.87
1467676800000,257.19
1467763200000,250.24
1467849600000,238.13
1467936000000,276.15
1468022400000,269.39
1468108800000,264.56
1468195200000,246.24
1468281600000,256.7
1468368000000,225.44
1468454400000,254.25
1468540800000,242.31
1468627200000,206.9
1468713600000,163.39
1468800000000,232.01
1468886400000,223.16
1468972800000,251.82
1469059200000,243.29
1469145600000,231.72
1469232000000,209.19
1469318400000,231.19
1469404800000,153.65
1469491200000,166.75
1469577600000,113.27
1469664000000,115.51
1469750400000,79.63
1469836800000,117.58
1469923200000,130.1
1470009600000,80.18
1470096000000,428.69
1470182400000,287.5
1470268800000,240.18
1470355200000,232.2
1470441600000,228.34
1470528000000,262.06
1470614400000,257.26
1470700800000,280.4
1470787200000,226.77
1470873600000,296.74
1470960000000,279.65
1471046400000,224.92
1471132800000,252.43
1471219200000,281.36
1471305600000,269.79
1471392000000,257.37
1471478400000,275.91
1471564800000,294.31
1471651200000,257.36
1471737600000,264.72
1471824000000,264.2
1471910400000,270.76
1471996800000,261.99
1472083200000,285.8
1472169600000,265.37
1472256000000,276.25
1472342400000,248.79
1472428800000,285.41
1472515200000,271.51
1472601600000,279.65
1472688000000,262.57
1472774400000,265.18
1472860800000,260.93
1472947200000,261
1473033600000,265.66
1473120000000,264.03
1473206400000,291.95
1473292800000,276.82
1473379200000,246.88
1473465600000,253.78
1473552000000,251.13
1473638400000,276.65
1473724800000,258.66
1473811200000,268.86
1473897600000,262.48
1473984000000,273.09
1474070400000,269.53
1474156800000,269.42
1474243200000,282.98
1474329600000,282.02
1474416000000,283.99
1474502400000,318.14
1474588800000,326
1474675200000,556.68
1474761600000,550.71
1474848000000,580.92
1474934400000,514.95
1475020800000,612.5
1475107200000,607.59
1475193600000,618.83
1475280000000,597.66
1475366400000,635.63
1475452800000,711.81
1475539200000,910.09
1475625600000,1023.01
1475712000000,1327.99
1475798400000,1336.7
1475884800000,1443.64
1475971200000,1465.93
1476057600000,1462.97
1476144000000,1597.01
1476230400000,1700.7
1476316800000,1689.95
1476403200000,1313.41
1476489600000,1203.21
1476576000000,1204.16
1476662400000,1143.41
1476748800000,1138.98
1476835200000,1180.77
1476921600000,1200.16
1477008000000,1139.22
1477094400000,1033.97
1477180800000,1392.89
1477267200000,1387.78
1477353600000,1362.91
1477440000000,1516.42
1477526400000,1540.93
1477612800000,1512.34
1477699200000,1441.98
1477785600000,1746.24
1477872000000,1504.67
1477958400000,1494.41
1478044800000,1475.02
1478131200000,1460
1478217600000,1300
1478304000000,1284.63
1478390400000,1386.32
1478476800000,1326.74
1478563200000,1197.17
1478649600000,1199.91
1478736000000,1229.37
1478822400000,1133.23
1478908800000,1117.09
1478995200000,1162.71
1479081600000,1190.36
1479168000000,1305.42
1479254400000,1364.48
1479340800000,1324.44
1479427200000,1234.62
1479513600000,1191.36
1479600000000,1253.06
1479686400000,1380.67
1479772800000,1395.83
1479859200000,1495.53
1479945600000,1589.7
1480032000000,1613.52
1480118400000,1624.75
1480204800000,1735.28
1480291200000,1692.44
1480377600000,2006.35
1480464000000,2169.23
1480550400000,2257.58
1480636800000,1968.46
1480723200000,1933.42
1480809600000,2146.57
1480896000000,1881.11
1480982400000,1905.3
1481068800000,1141.84
1481155200000,1047.63
1481241600000,1342.43
1481328000000,1427.75
1481414400000,1475.3
1481500800000,1450.71
1481587200000,1630
1481673600000,1667.4
1481760000000,1613.66
1481846400000,1581.85
1481932800000,1543.93
1482019200000,1505.59
1482105600000,1424.65
1482192000000,1154.86
1482278400000,1081.53
1482364800000,1134.57
1482451200000,1048.01
1482537600000,854.94
1482624000000,1109.48
1482710400000,1236.69
1482796800000,1310.67
1482883200000,1536.77
1482969600000,1577.61
1483056000000,1481.19
